tweetOG,tweetBR,class
"Consume Cocoa Daily to Boost the Immune System Against #Coronavirus

https://t.co/DTC9AFZpc4 #cocoapost #covidー19 #cocoa #COVID19","Consumir cacau diariamente para impulsionar o sistema imunológico contra #coronavírus

https://t.co/dtc9afzpc4 #CocoAPOST #COVID ー 19 #Cocoa # Covid19",0
There are an increasing number of reports that people with higher levels of Vitamin D are at lower risk from COVID-… https://t.co/0WOCvuapPf,Há um número crescente de relatórios que as pessoas com níveis mais altos de vitamina D estão a um risco menor de Covid- ... https://t.co/0wocvuappf,0
"https://t.co/GhZB8yLdvk
Potential #coronavirus treatment? Probably better than injecting disinfectant. Joking aside… https://t.co/G3RArIrpt1","https://t.co/ghzb8yldvk.
Tratamento potencial #coronavírus? Provavelmente melhor do que injetar desinfetante. Joking de lado ... https://t.co/g3rarirpt1",0
"#Covid_19  is spreading, please observe all the instructions issued by Govt and listen SuraH Alrehman as prescribed… https://t.co/BRIA6r6uNx","# Covid_19 está se espalhando, por favor, observe todas as instruções emitidas por Govt e Ouça Surah Alrehman como prescrito ... https://t.co/bria6r6unx",0
"To combat Covid-19, Department of Ayurveda Yoga and Naturopathy Unani Siddha and Homoeopathy (AYUSH) unit Kulgam to… https://t.co/aQ0B4Slr0a","Para combater a Covid-19, Departamento de Ayurveda Yoga e Naturopatia Unani Siddha e Homeopatia (Ayush) Unidade Kulgam para ... https://t.co/aq0b4slr0a",0
"For those people who made fun of PM KP OLI's advice on usage of Turmeric, Garlic, Ginger and Other home remedies th… https://t.co/HP5gTQpmrK","Para aquelas pessoas que se divertiram do conselho de PM KP Oli sobre o uso de açafrão de cúrcuma, alho, gengibre e outros remédios caseiros ... https://t.co/hp5gtqpmrk",0
"My body, my choice, right? I want no fetal tissues injected, no metals, moth larvae, canine kidney, etc. etc...… https://t.co/GyeZUDR8wH","Meu corpo, minha escolha, certo? Não quero tecidos fetais injetados, sem metais, larvas de traça, rim canino, etc. etc ... https://t.co/gyezudr8wh",0
"Anti Viral Herbs..

- Garlic
- Oregano
- Elderberry
- Olive leaves
- Calendula
- Astragalus Roots

#coronavirus 
#COVID19","Ervas anti virais ..

- Alho
- orégano
- Elderboy.
- folhas de oliva
- Calendula
- Raízes do astrágalo

#coronavírus
#COVID-19",0
"-There is no hard evidence coronavirus exists.

-Coronavirus is linked to 5G (a popular internet conspiracy).

-The… https://t.co/bExd6SpyO5","- Não há nenhuma evidência difícil, o coronavírus existe.

-Coronavírus está ligado a 5G (uma conspiração de internet popular).

-O ... https://t.co/bexd6spyo5.",0
Did the Coronavirus leak from a Wuhan Lab or was this a US bioweapon? https://t.co/3j3RJq5lI9 via @YouTube,O coronavírus vazava de um laboratório de Wuhan ou este foi um bioweapon dos EUA? https://t.co/3j3rjq5li9 via @youtube.,0
"There’s never been a better time to have a strong immune system. Help boost it with Dr. Ohhira’s Probiotics, the on… https://t.co/I7K5HrHLjx","Nunca houve um momento melhor para ter um sistema imunológico forte. Ajude a impulsioná-lo com o Dr. Ohhira's Probiotics, o ... https://t.co/i7k5hrhljx",0
"Come for the chloroquine...
... leave with the COVID! 🇺🇲 #Murica https://t.co/veO5Jw49Az","Venha para a cloroquina ...
... saia com o Covid! 🇺🇲 #murica https://t.co/veo5jw49az.",0
"How to strengthen my immune system?
Eat a diet rich in vegetables and fruits after washing them properly.
Get enoug… https://t.co/3hMupVa9Hb","Como fortalecer meu sistema imunológico?
Coma uma dieta rica em vegetais e frutas depois de lavá-los corretamente.
Get enoug ... https://t.co/3hmupva9hb",0
"F**k off! You’re not giving me microchips AND autism! 😡🤬

#WakefieldWasRight

https://t.co/nR7nrK0eYO","F ** k OFF! Você não está me dando microchips e autismo! 😡🤬.

#Wakefieldwasright.

https://t.co/nr7nrk0eyo.",0
"*Conspiracy Theory*

What if black people aren’t getting COVID at alarming rates but statistics have been jacked as… https://t.co/o9R2Pvuq4d","*Teoria da conspiração*

E se os negros não estão recebendo Covid a taxas alarmantes, mas as estatísticas foram puxadas como ... https://t.co/o9r2pvuq4d",0
"@CDCDirector The #coronavirus hoax is up, come clean already. People are laughing at you, Dr.Fauci, Dr. Birx and no… https://t.co/bBwrocvPYX","@Cdcdirector A farsa #coronavírus está em alta, já está limpa. As pessoas estão rindo de você, Dr.Fauci, Dr. Birx e No ... https://t.co/bwrocvpyx",0
"So one of my colleagues tested positive for #coronavirus, and now I'm having symptoms. We all have to have this one… https://t.co/ZZdruKMFQx","Então, um dos meus colegas testou positivo para #coronavírus, e agora estou tendo sintomas. Todos nós temos que ter este ... https://t.co/zzdrukmfqx",0
"Covid is the biggest scam played world wide, followed by the fake Floyd death. 9/11 ranks up there as well","Covid é o maior golpe jogado no mundo inteiro, seguido pela falsa morte de floyd. 9/11 está lá em cima também",0
"My proposal: everybody at risk of COVID should take 200mg HCQ per week preventively, provided no major contraindica… https://t.co/tL67Pcxg8w","Minha proposta: Todo mundo em risco de Covid deve levar 200mg HCQ por semana preventivamente, não forneceu grande contra-indicação ... https://t.co/tl67pcxg8w",0
COVID-19 can be cured and prevented by adding ginger and garlic to you body cream https://t.co/stfoIijYHN,Covid-19 pode ser curado e impedido pela adição de gengibre e alho para você creme corporal https://t.co/stfoiijyhn,0
A lot of people are getting hurt &amp; dying because they do not know a cure for Coronavirus. We would like to let them… https://t.co/o5QQv54hoB,Muitas pessoas estão se machucando e amp; morrendo porque eles não sabem uma cura para o coronavírus. Gostaríamos de deixá-los ... https://t.co/o5qqv54hob,0
"More #coronavirus case's? And so what, big deal. What about the vaccine induced autism case's skyrocketing that are… https://t.co/IdYZnND2JJ","Mais casos #coronavírus? E então, grande coisa. O que acontece com a vacina induzida por autismo do autismo que são ... https://t.co/idyznnd2jj",0
The current pandemic is making us more aware of our immune systems and strengthening our ability to fight infection… https://t.co/Kp0Ilekap8,A pandemia atual está nos tornando mais conscientes de nossos sistemas imunológicos e fortalecendo nossa capacidade de combater a infecção ... https://t.co/kp0ilekap8,0
The coronavirus is the psychological operation and the vaccine is the bioweapon #PopulationControl https://t.co/WSVxrGiJdy,O coronavírus é a operação psicológica e a vacina é a Bioweapon #PopulationControl Https://t.co/wsvxrgijdy,0
"Here are some nutritional tips to help you fight the flu:
Omega-3 fatty acids, Zinc &amp; Selenium, Garlic, Probiotics,… https://t.co/GVcsteG9bm","Aqui estão algumas dicas nutricionais para ajudá-lo a combater a gripe:
Ômega-3 ácidos graxos, zinco e amp; Selênio, alho, probióticos, ... https://t.co/gvcsteg9bm",0
"Don't tell me lockdown is about saving lives btw, note all those fake corona virus numbers are just covid-19 put on… https://t.co/Y6tRQsGC7K","Não me diga bloqueio é sobre salvar vidas Btw, note todos aqueles números de vírus de corona falsos são apenas Covid-19 colocar em ... https://t.co/y6trqsgc7k",0
Is it safer to go to a restaurant or a hair salon during the coronavirus pandemic? Experts may ha...… https://t.co/ajl58V5kab,É mais seguro ir a um restaurante ou um salão de cabeleireiro durante a pandemia de coronavírus? Especialistas podem ha ... https://t.co/ajl58v5kab,0
“But... Young people are immune to covid!” https://t.co/PL1e2spbzW,"""Mas ... os jovens estão imunes a Covid!"" https://t.co/pl1e2spbzw.",0
I was reading an article today and caught myself slipping into the mindset that the WHO is unreliable because they’… https://t.co/HEyKUdNA2i,Eu estava lendo um artigo hoje e me peguei escorregando na mentalidade que o que não é confiável porque eles '... https://t.co/heykudna2i,0
this video singlehandedly saved my life. i am now immune to covid-19. https://t.co/KTqZDOOAAo,Este vídeo senplamente salvou minha vida. Agora estou imune a Covid-19. https://t.co/ktqzdooaao.,0
"A strong Immunity A healthy Body
Protect Your Immune System
Can be Serve Hot Or Cold
-No Preservative, -No Added Co… https://t.co/UbF8rBzFl2","Uma forte imunidade um corpo saudável
Proteja seu sistema imunológico
Pode ser servido quente ou frio
-Não preservativo, -No adicionou CO ... https://t.co/ubf8rbzfl2",0
"Dear people:
Did you know the USA's Center for Disease Control (#CDC) owns the #patent to the #coronavirus?
This is… https://t.co/84e5VTKR1Z","Queridas pessoas:
Você sabia que o Centro de Controle de Doenças dos EUA (#CDC) possui o #patent para o #coronavírus?
Isto é ... https://t.co/84e5vtkr1z",0
"Masks Save Lives? - COVID-19
OXYGEN is a must to breath 
people with bad immune system ,heart issues ,lung issues ,… https://t.co/vfK0kzw1z1","Máscaras salvam vidas? - COVID-19
Oxigênio é uma obrigação para respirar
Pessoas com sistema imunológico, problemas cardíacos, problemas de pulmão, ... https://t.co/vfk0kzw1z1",0
"- Naturamore Immune Plus for optimum immune response amidst Covid-19 pandemic

#naturamore #ImmuneResponse #Covid19

https://t.co/ndZJOamBqs","- Naturamore Imune Plus para uma ótima resposta imune em meio a uma pandemia da Covid-19

#naturamore #immuneresponse # Covid19

https://t.co/ndzjoambqs.",0
Researchers Delay Coronavirus Vaccine Until They Figure Out How To Make It Cause Autism https://t.co/oQdKg6f7xX via @TheBabylonBee,Os pesquisadores retardam a vacina de coronavírus até descobrir como fazer isso causar autismo https://t.co/oqdkg6f7xx via @thebabylonbee,0
"They have yet to tell ppl, vitamin D, sunlight is good, exercise. Being out doors is good. They have yet to have a… https://t.co/UzsPP0TbUa","Eles ainda não contam a PPL, a Vitamina D, a luz do sol é boa, o exercício. Estar fora portas é bom. Eles ainda têm que ter um ... https://t.co/uzspp0tbua",0
"You’re most likely to catch coronavirus here during reopening, say doctors. This is complete Bull Shit. Fake news.… https://t.co/1Yl8olAire","Você é mais provável que o coronavírus aqui durante a reabertura, digamos médicos. Esta é a merda completa do touro. Notícias falsas. ... https://t.co/1yl8olaire",0
"You raise some valid points, but why the hell isn't IMMUNE SUPPORT being discussed?   Due to toxic foods, medicines… https://t.co/aUHewIQp1Y","Você levanta alguns pontos válidos, mas por que diabos não é o apoio imune sendo discutido? Devido a alimentos tóxicos, medicamentos ... https://t.co/auhewiqp1y",0
"What if germ theory is just that, a theory, viruses are simply exosomes and sickness has an electromagnetic, freque… https://t.co/39lhluYdZv","E se a teoria dos germes é apenas isso, uma teoria, vírus são simplesmente exosomas e doença tem um eletromagnético, Freque ... https://t.co/39lhluydzv",0
Took zinc supplements for covid for the first time and my tinnitus was the worst it's ever been.  Did some research… https://t.co/R948yn3i2V,Tomou suplementos de zinco para a Covid pela primeira vez e meu zumbido foi o pior que já foi. Alguma pesquisa ... https://t.co/r948yn3i2v,0
"Masks don’t do anything

Viruses pass though fabric like water passes through a net.
Wearing a mask  lower your imm… https://t.co/MGKSgnrorv","Máscaras não fazem nada

Os vírus passam por tecido como água passa por uma rede.
Vestindo uma máscara abaixe seu imme ... https://t.co/mgksgnrorv",0
These mfkas say the best option is to wear a mask in public to stop Covid nvm forcing out the bad eating habits tha… https://t.co/xH6kZ6wuZf,Esses mfkas dizem que a melhor opção é usar uma máscara em público para parar a Covid NVM forçando os maus hábitos alimentares tha ... https://t.co/xh6kz6wuzf,0
RT @BW: Congress isn’t likely to rein in Big Pharma as it searches for a coronavirus vaccine… https://t.co/H9ffhdGyj4,"RT @bw: o Congresso não é susceptível de reforçar a Big Pharma, uma vez que procura uma vacina de coronavírus ... https://t.co/h9ffhdgyj4",0
"I support this petition and i signed it too.

NO TO FORCE POISON VACCINATIONS! Also TATOO/CHIP ID 2020 AND EVERYTHI… https://t.co/jjGwAMDvne","Eu apoio essa petição e assinei também.

Não para forçar as vacinas venenosas! Também Tatoo / Chip ID 2020 e everythi ... https://t.co/jjgwamdvne",0
"9 Best Proven Way You Can Boost Your Immune System For Corona Virus
Coronavirus cases are raising rapidly the world… https://t.co/U5njeoHWPE","9 melhor maneira comprovada você pode impulsionar o seu sistema imunológico para o vírus de corona
Os casos de coronavírus estão levantando rapidamente o mundo ... https://t.co/u5njeohwpe",0
The best thing that an individual can do to build a great immune system against COVID 19 is by establishing a conne… https://t.co/6vELleHDgU,"A melhor coisa que um indivíduo pode fazer para construir um grande sistema imunológico contra a Covid 19 é, estabelecendo um conne ... https://t.co/6vellehdgu",0
+ ginger and garlic! It tastes gross but thank god my mom and brother recovered from COVID. https://t.co/XzKNHzZUms,"+ gengibre e alho! Tem gosto bruto, mas graças a Deus minha mãe e meu irmão se recuperaram de Covid. https://t.co/xzkkzzums.",0
@TheRightMelissa @realDonaldTrump The Novel #CoverUp #BillGatesVirus  #BillGatesVaccine initiates the coronavirus p… https://t.co/YzW0iRi9d0,@TherightMelissa @RealDonaldTrump O romance #coverup #billgatesvirus #billgatesvaccine inicia o coronavírus p ... https://t.co/yzw0iri9d0,0
"""covid-19 is a false flag, it's all part of a much larger conspiracy"" mf how is there a conspiracy larger than the WORLD?","""Covid-19 é uma bandeira falsa, é tudo parte de uma conspiração muito maior"" MF Como há uma conspiração maior que o mundo?",0
Crazy how COVID-19 has a a tracking app .. smh .. that just shows you that the virus comes from the 5G radiation.,Louco Como Covid-19 tem um aplicativo de rastreamento .. SMH .. Isso só mostra que o vírus vem da radiação 5G.,0
"So it is ok the have mass demos for BLM but not for something that questions the fake virus, total hypocrisy 

Corb… https://t.co/5UBvKd1R3L","Por isso é ok o tem demos em massa para o blm, mas não para algo que questiona o vírus falso, total hipocrisia

Corb ... https://t.co/5ubvkd1r3l.",0
